symbol,date,open,high,low,close,volume
TSLA,2021-03-11,163.96,164.91,160.12,161.07,7074497
TSLA,2021-03-12,161.07,162.37,158.00,159.30,7171620
TSLA,2021-03-15,159.30,160.95,155.40,157.05,7268743
TSLA,2021-03-16,157.05,159.05,152.32,154.32,7365866
TSLA,2021-03-17,154.32,154.92,152.14,152.74,7462989
TSLA,2021-03-18,152.74,153.69,149.74,150.69,7560112
TSLA,2021-03-19,150.69,151.99,146.89,148.19,7657235
TSLA,2021-03-22,148.19,149.84,145.20,146.85,7754358
TSLA,2021-03-23,146.85,148.85,143.06,145.06,7851481
TSLA,2021-03-24,145.06,145.66,142.23,142.83,7948604
TSLA,2021-03-25,142.83,143.78,140.83,141.78,8045727
TSLA,2021-03-26,141.78,143.08,139.00,140.30,8142850
TSLA,2021-03-29,140.30,141.95,136.75,138.40,8239973
TSLA,2021-03-30,138.40,140.40,135.68,137.68,8337096
TSLA,2021-03-31,137.68,138.28,135.95,136.55,8434219
TSLA,2021-04-01,136.55,137.50,134.05,135.00,8531342
TSLA,2021-04-02,135.00,136.30,133.35,134.65,8628465
TSLA,2021-04-05,134.65,136.30,132.24,133.89,8725588
TSLA,2021-04-06,133.89,135.89,130.71,132.71,8822711
TSLA,2021-04-07,132.71,133.35,132.11,132.75,8919834
TSLA,2021-04-08,132.75,133.70,131.43,132.38,2016957
TSLA,2021-04-09,132.38,133.68,130.30,131.60,2114080
TSLA,2021-04-12,131.60,133.68,129.95,132.03,2211203
TSLA,2021-04-13,132.03,134.05,130.03,132.05,2308326
TSLA,2021-04-14,132.05,132.65,131.06,131.66,2405449
TSLA,2021-04-15,131.66,133.43,130.71,132.48,2502572
TSLA,2021-04-16,132.48,134.18,131.18,132.88,2599695
TSLA,2021-04-19,132.88,134.53,131.22,132.87,2696818
TSLA,2021-04-20,132.87,136.06,130.87,134.06,2793941
TSLA,2021-04-21,134.06,135.43,133.46,134.83,2891064
TSLA,2021-04-22,134.83,136.12,133.88,135.17,2988187
TSLA,2021-04-23,135.17,138.01,133.87,136.71,3085310
TSLA,2021-04-26,136.71,139.46,135.06,137.81,3182433
TSLA,2021-04-27,137.81,140.47,135.81,138.47,3279556
TSLA,2021-04-28,138.47,140.92,137.87,140.32,3376679
TSLA,2021-04-29,140.32,142.66,139.37,141.71,3473802
TSLA,2021-04-30,141.71,143.95,140.41,142.65,3570925
TSLA,2021-05-03,142.65,146.40,141.00,144.75,3668048
TSLA,2021-05-04,144.75,148.39,142.75,146.39,3765171
TSLA,2021-05-05,146.39,148.15,145.79,147.55,3862294
TSLA,2021-05-06,147.55,150.81,146.60,149.86,3959417
TSLA,2021-05-07,149.86,152.98,148.56,151.68,4056540
TSLA,2021-05-10,151.68,154.66,150.03,153.01,4153663
TSLA,2021-05-11,153.01,157.46,151.01,155.46,4250786
TSLA,2021-05-12,155.46,158.00,154.86,157.40,4347909
TSLA,2021-05-13,157.40,159.78,156.45,158.83,4445032
TSLA,2021-05-14,158.83,162.66,157.53,161.36,4542155
TSLA,2021-05-17,161.36,165.02,159.71,163.37,4639278
TSLA,2021-05-18,163.37,166.83,161.37,164.83,4736401
TSLA,2021-05-19,164.83,167.98,164.23,167.38,4833524
TSLA,2021-05-20,167.38,170.32,166.43,169.37,4930647
TSLA,2021-05-21,169.37,172.11,168.07,170.81,5027770
TSLA,2021-05-24,170.81,174.95,169.16,173.30,5124893
TSLA,2021-05-25,173.30,177.22,171.30,175.22,5222016
TSLA,2021-05-26,175.22,177.16,174.62,176.56,5319139
TSLA,2021-05-27,176.56,179.88,175.61,178.93,5416262
TSLA,2021-05-28,178.93,182.01,177.63,180.71,5513385
TSLA,2021-05-31,180.71,183.55,179.06,181.90,5610508
TSLA,2021-06-01,181.90,186.10,179.90,184.10,5707631
TSLA,2021-06-02,184.10,186.29,183.50,185.69,5804754
TSLA,2021-06-03,185.69,187.61,184.74,186.66,5901877
TSLA,2021-06-04,186.66,189.93,185.36,188.63,5999000
TSLA,2021-06-07,188.63,191.62,186.98,189.97,6096123
TSLA,2021-06-08,189.97,192.68,187.97,190.68,6193246
TSLA,2021-06-09,190.68,192.98,190.08,192.38,6290369
TSLA,2021-06-10,192.38,194.39,191.43,193.44,6387492
TSLA,2021-06-11,193.44,195.15,192.14,193.85,6484615
TSLA,2021-06-14,193.85,196.89,192.20,195.24,6581738
TSLA,2021-06-15,195.24,197.97,193.24,195.97,6678861
TSLA,2021-06-16,195.97,196.66,195.37,196.06,6775984
TSLA,2021-06-17,196.06,198.05,195.11,197.10,6873107
TSLA,2021-06-18,197.10,198.80,195.80,197.50,6970230
TSLA,2021-06-21,197.50,199.15,195.58,197.23,7067353
TSLA,2021-06-22,197.23,199.93,195.23,197.93,7164476
TSLA,2021-06-23,197.93,198.57,197.33,197.97,7261599
TSLA,2021-06-24,197.97,198.92,196.40,197.35,7358722
TSLA,2021-06-25,197.35,198.99,196.05,197.69,7455845
TSLA,2021-06-28,197.69,199.34,195.73,197.38,7552968
TSLA,2021-06-29,197.38,199.38,194.40,196.40,7650091
TSLA,2021-06-30,196.40,197.00,195.80,196.40,7747214
TSLA,2021-07-01,196.40,197.35,194.79,195.74,7844337
TSLA,2021-07-02,195.74,197.04,193.13,194.43,7941460
TSLA,2021-07-05,194.43,196.08,192.44,194.09,8038583
TSLA,2021-07-06,194.09,196.09,191.11,193.11,8135706
TSLA,2021-07-07,193.11,193.71,190.88,191.48,8232829
TSLA,2021-07-08,191.48,192.43,189.89,190.84,8329952
TSLA,2021-07-09,190.84,192.14,188.27,189.57,8427075
TSLA,2021-07-12,189.57,191.22,186.02,187.67,8524198
TSLA,2021-07-13,187.67,189.67,184.76,186.76,8621321
TSLA,2021-07-14,186.76,187.36,184.63,185.23,8718444
TSLA,2021-07-15,185.23,186.18,182.14,183.09,8815567
TSLA,2021-07-16,183.09,184.39,180.66,181.96,8912690
TSLA,2021-07-19,181.96,183.61,178.58,180.23,2009813
TSLA,2021-07-20,180.23,182.23,175.90,177.90,2106936
TSLA,2021-07-21,177.90,178.50,176.00,176.60,2204059
TSLA,2021-07-22,176.60,177.55,173.77,174.72,2301182
TSLA,2021-07-23,174.72,176.02,170.95,172.25,2398305
TSLA,2021-07-26,172.25,173.90,169.19,170.84,2495428
TSLA,2021-07-27,170.84,172.84,166.85,168.85,2592551
TSLA,2021-07-28,168.85,169.45,165.71,166.31,2689674
TSLA,2021-07-29,166.31,167.26,163.89,164.84,2786797
TSLA,2021-07-30,164.84,166.14,161.51,162.81,2883920
TSLA,2021-08-02,162.81,164.46,158.60,160.25,2981043
TSLA,2021-08-03,160.25,162.25,156.77,158.77,3078166
TSLA,2021-08-04,158.77,159.37,156.17,156.77,3175289
TSLA,2021-08-05,156.77,157.72,153.29,154.24,3272412
TSLA,2021-08-06,154.24,155.54,151.52,152.82,3369535
TSLA,2021-08-09,152.82,154.47,149.24,150.89,3466658
TSLA,2021-08-10,150.89,152.89,146.46,148.46,3563781
TSLA,2021-08-11,148.46,149.06,146.55,147.15,3660904
TSLA,2021-08-12,147.15,148.10,144.39,145.34,3758027
TSLA,2021-08-13,145.34,146.64,141.75,143.05,3855150
TSLA,2021-08-16,143.05,144.70,140.25,141.90,3952273
TSLA,2021-08-17,141.90,143.90,138.27,140.27,4049396
TSLA,2021-08-18,140.27,140.87,137.56,138.16,4146519
TSLA,2021-08-19,138.16,139.11,136.26,137.21,4243642
TSLA,2021-08-20,137.21,138.51,134.49,135.79,4340765
TSLA,2021-08-23,135.79,137.44,132.26,133.91,4437888
TSLA,2021-08-24,133.91,135.91,131.20,133.20,4535011
TSLA,2021-08-25,133.20,133.80,131.42,132.02,4632134
TSLA,2021-08-26,132.02,132.97,129.45,130.40,4729257
TSLA,2021-08-27,130.40,131.70,128.64,129.94,4826380
TSLA,2021-08-30,129.94,131.59,127.39,129.04,4923503
TSLA,2021-08-31,129.04,131.04,125.69,127.69,5020626
TSLA,2021-09-01,127.69,128.29,126.91,127.51,5117749
TSLA,2021-09-02,127.51,128.46,125.94,126.89,5214872
TSLA,2021-09-03,126.89,128.19,124.53,125.83,5311995
TSLA,2021-09-06,125.83,127.59,124.18,125.94,5409118
TSLA,2021-09-07,125.94,127.94,123.60,125.60,5506241
TSLA,2021-09-08,125.60,126.20,124.23,124.83,5603364
TSLA,2021-09-09,124.83,126.17,123.88,125.22,5700487
TSLA,2021-09-10,125.22,126.52,123.87,125.17,5797610
TSLA,2021-09-13,125.17,126.82,123.02,124.67,5894733
TSLA,2021-09-14,124.67,127.34,122.67,125.34,5991856
TSLA,2021-09-15,125.34,126.16,124.74,125.56,6088979
TSLA,2021-09-16,125.56,126.51,124.37,125.32,6186102
TSLA,2021-09-17,125.32,127.55,124.02,126.25,6283225
TSLA,2021-09-20,126.25,128.36,124.60,126.71,6380348
TSLA,2021-09-21,126.71,128.71,124.71,126.71,6477471
TSLA,2021-09-22,126.71,128.46,126.11,127.86,6574594
TSLA,2021-09-23,127.86,129.49,126.91,128.54,6671717
TSLA,2021-09-24,128.54,130.05,127.24,128.75,6768840
TSLA,2021-09-27,128.75,131.74,127.10,130.09,6865963
TSLA,2021-09-28,130.09,132.95,128.09,130.95,6963086
TSLA,2021-09-29,130.95,131.92,130.35,131.32,7060209
TSLA,2021-09-30,131.32,133.77,130.37,132.82,7157332
TSLA,2021-10-01,132.82,135.12,131.52,133.82,7254455
TSLA,2021-10-04,133.82,135.96,132.17,134.31,7351578
TSLA,2021-10-05,134.31,137.92,132.31,135.92,7448701
TSLA,2021-10-06,135.92,137.62,135.32,137.02,7545824
TSLA,2021-10-07,137.02,138.54,136.07,137.59,7642947
TSLA,2021-10-08,137.59,140.57,136.29,139.27,7740070
TSLA,2021-10-11,139.27,142.06,137.62,140.41,7837193
TSLA,2021-10-12,140.41,143.02,138.41,141.02,7934316
TSLA,2021-10-13,141.02,143.31,140.42,142.71,8031439
TSLA,2021-10-14,142.71,144.81,141.76,143.86,8128562
TSLA,2021-10-15,143.86,145.76,142.56,144.46,8225685
TSLA,2021-10-18,144.46,147.78,142.81,146.13,8322808
TSLA,2021-10-19,146.13,149.23,144.13,147.23,8419931
TSLA,2021-10-20,147.23,148.38,146.63,147.78,8517054
TSLA,2021-10-21,147.78,150.32,146.83,149.37,8614177
TSLA,2021-10-22,149.37,151.70,148.07,150.40,8711300
TSLA,2021-10-25,150.40,152.50,148.75,150.85,8808423
TSLA,2021-10-26,150.85,154.34,148.85,152.34,8905546
TSLA,2021-10-27,152.34,153.85,151.74,153.25,2002669
TSLA,2021-10-28,153.25,154.52,152.30,153.57,2099792
TSLA,2021-10-29,153.57,156.22,152.27,154.92,2196915
TSLA,2021-11-01,154.92,157.33,153.27,155.68,2294038
TSLA,2021-11-02,155.68,157.84,153.68,155.84,2391161
TSLA,2021-11-03,155.84,157.62,155.24,157.02,2488284
TSLA,2021-11-04,157.02,158.55,156.07,157.60,2585407
TSLA,2021-11-05,157.60,158.90,156.29,157.59,2682530
TSLA,2021-11-08,157.59,160.23,155.94,158.58,2779653
TSLA,2021-11-09,158.58,160.97,156.58,158.97,2876776
TSLA,2021-11-10,158.97,159.57,158.16,158.76,2973899
TSLA,2021-11-11,158.76,160.50,157.81,159.55,3071022
TSLA,2021-11-12,159.55,161.04,158.25,159.74,3168145
TSLA,2021-11-15,159.74,161.39,157.68,159.33,3265268
TSLA,2021-11-16,159.33,161.92,157.33,159.92,3362391
TSLA,2021-11-17,159.92,160.52,159.30,159.90,3459514
TSLA,2021-11-18,159.90,160.85,158.33,159.28,3556637
TSLA,2021-11-19,159.28,160.97,157.98,159.67,3653760
TSLA,2021-11-22,159.67,161.32,157.81,159.46,3750883
TSLA,2021-11-23,159.46,161.46,156.64,158.64,3848006
TSLA,2021-11-24,158.64,159.44,158.04,158.84,3945129
TSLA,2021-11-25,158.84,159.79,157.50,158.45,4042252
TSLA,2021-11-26,158.45,159.75,156.15,157.45,4139375
TSLA,2021-11-29,157.45,159.12,155.80,157.47,4236498
TSLA,2021-11-30,157.47,159.47,154.91,156.91,4333621
TSLA,2021-12-01,156.91,157.51,155.15,155.75,4430744
TSLA,2021-12-02,155.75,156.70,154.68,155.63,4527867
TSLA,2021-12-03,155.63,156.93,153.62,154.92,4624990
TSLA,2021-12-06,154.92,156.57,151.98,153.63,4722113
TSLA,2021-12-07,153.63,155.63,151.38,153.38,4819236
TSLA,2021-12-08,153.38,153.98,151.95,152.55,4916359
TSLA,2021-12-09,152.55,153.50,150.21,151.16,5013482
TSLA,2021-12-10,151.16,152.46,149.52,150.82,5110605
TSLA,2021-12-13,150.82,152.47,148.26,149.91,5207728
TSLA,2021-12-14,149.91,151.91,146.45,148.45,5304851
TSLA,2021-12-15,148.45,149.05,147.45,148.05,5401974
TSLA,2021-12-16,148.05,149.00,146.14,147.09,5499097
TSLA,2021-12-17,147.09,148.39,144.29,145.59,5596220
TSLA,2021-12-20,145.59,147.24,143.52,145.17,5693343
TSLA,2021-12-21,145.17,147.17,142.20,144.20,5790466
TSLA,2021-12-22,144.20,144.80,142.10,142.70,5887589
TSLA,2021-12-23,142.70,143.65,141.33,142.28,5984712
TSLA,2021-12-24,142.28,143.58,140.03,141.33,6081835
TSLA,2021-12-27,141.33,142.98,138.21,139.86,6178958
TSLA,2021-12-28,139.86,141.86,137.48,139.48,6276081
TSLA,2021-12-29,139.48,140.08,137.99,138.59,6373204
TSLA,2021-12-30,138.59,139.54,136.22,137.17,6470327
TSLA,2021-12-31,137.17,138.47,135.57,136.87,6567450
TSLA,2022-01-03,136.87,138.52,134.40,136.05,6664573
TSLA,2022-01-04,136.05,138.05,132.72,134.72,6761696
TSLA,2022-01-05,134.72,135.32,133.91,134.51,6858819
TSLA,2022-01-06,134.51,135.46,132.84,133.79,6955942
TSLA,2022-01-07,133.79,135.09,131.27,132.57,7053065
TSLA,2022-01-10,132.57,134.22,130.83,132.48,7150188
TSLA,2022-01-11,132.48,134.48,129.88,131.88,7247311
TSLA,2022-01-12,131.88,132.48,130.19,130.79,7344434
TSLA,2022-01-13,130.79,131.77,129.84,130.82,7441557
TSLA,2022-01-14,130.82,132.12,129.06,130.36,7538680
TSLA,2022-01-17,130.36,132.01,127.75,129.40,7635803
TSLA,2022-01-18,129.40,131.57,127.40,129.57,7732926
TSLA,2022-01-19,129.57,130.17,128.64,129.24,7830049
TSLA,2022-01-20,129.24,130.19,127.47,128.42,7927172
TSLA,2022-01-21,128.42,130.03,127.12,128.73,8024295
TSLA,2022-01-24,128.73,130.38,126.89,128.54,8121418
TSLA,2022-01-25,128.54,130.54,125.86,127.86,8218541
TSLA,2022-01-26,127.86,128.90,127.26,128.30,8315664
TSLA,2022-01-27,128.30,129.25,127.29,128.24,8412787
TSLA,2022-01-28,128.24,129.54,126.38,127.68,8509910
TSLA,2022-01-31,127.68,129.90,126.03,128.25,8607033
TSLA,2022-02-01,128.25,130.31,126.25,128.31,8704156
TSLA,2022-02-02,128.31,128.91,127.26,127.86,8801279
TSLA,2022-02-03,127.86,129.49,126.91,128.54,8898402
TSLA,2022-02-04,128.54,130.00,127.24,128.70,8995525
TSLA,2022-02-07,128.70,130.35,126.70,128.35,2092648
TSLA,2022-02-08,128.35,131.11,126.35,129.11,2189771
TSLA,2022-02-09,129.11,129.95,128.51,129.35,2286894
TSLA,2022-02-10,129.35,130.30,128.12,129.07,2384017
TSLA,2022-02-11,129.07,131.19,127.77,129.89,2481140
TSLA,2022-02-14,129.89,131.83,128.24,130.18,2578263
TSLA,2022-02-15,130.18,132.18,127.94,129.94,2675386
TSLA,2022-02-16,129.94,131.40,129.34,130.80,2772509
TSLA,2022-02-17,130.80,132.07,129.85,131.12,2869632
TSLA,2022-02-18,131.12,132.42,129.60,130.90,2966755
TSLA,2022-02-21,130.90,133.41,129.25,131.76,3063878
TSLA,2022-02-22,131.76,134.07,129.76,132.07,3161001
TSLA,2022-02-23,132.07,132.67,131.24,131.84,3258124
TSLA,2022-02-24,131.84,133.62,130.89,132.67,3355247
TSLA,2022-02-25,132.67,134.26,131.37,132.96,3452370
TSLA,2022-02-28,132.96,134.61,131.03,132.68,3549493
TSLA,2022-03-01,132.68,135.47,130.68,133.47,3646616
TSLA,2022-03-02,133.47,134.29,132.87,133.69,3743739
TSLA,2022-03-03,133.69,134.64,132.40,133.35,3840862
TSLA,2022-03-04,133.35,135.36,132.05,134.06,3937985
TSLA,2022-03-07,134.06,135.85,132.41,134.20,4035108
TSLA,2022-03-08,134.20,136.20,131.77,133.77,4132231
TSLA,2022-03-09,133.77,134.98,133.17,134.38,4229354
TSLA,2022-03-10,134.38,135.37,133.43,134.42,4326477
TSLA,2022-03-11,134.42,135.72,132.57,133.87,4423600
TSLA,2022-03-14,133.87,136.02,132.22,134.37,4520723
TSLA,2022-03-15,134.37,136.37,132.28,134.28,4617846
TSLA,2022-03-16,134.28,134.88,133.02,133.62,4714969
TSLA,2022-03-17,133.62,134.94,132.67,133.99,4812092
TSLA,2022-03-18,133.99,135.29,132.47,133.77,4909215
TSLA,2022-03-21,133.77,135.42,131.32,132.97,5006338
TSLA,2022-03-22,132.97,135.20,130.97,133.20,5103461
TSLA,2022-03-23,133.20,133.80,132.25,132.85,5200584
TSLA,2022-03-24,132.85,133.80,130.97,131.92,5297707
TSLA,2022-03-25,131.92,133.32,130.62,132.02,5394830
TSLA,2022-03-28,132.02,133.67,129.88,131.53,5491953
TSLA,2022-03-29,131.53,133.53,128.47,130.47,5589076
TSLA,2022-03-30,130.47,131.07,129.84,130.44,5686199
TSLA,2022-03-31,130.44,131.39,128.88,129.83,5783322
TSLA,2022-04-01,129.83,131.13,127.34,128.64,5880445
TSLA,2022-04-04,128.64,130.29,126.85,128.50,5977568
TSLA,2022-04-05,128.50,130.50,125.78,127.78,6074691
TSLA,2022-04-06,127.78,128.38,125.88,126.48,6171814
TSLA,2022-04-07,126.48,127.43,125.29,126.24,6268937
TSLA,2022-04-08,126.24,127.54,124.13,125.43,6366060
TSLA,2022-04-11,125.43,127.08,122.40,124.05,6463183
TSLA,2022-04-12,124.05,126.05,121.73,123.73,6560306
TSLA,2022-04-13,123.73,124.33,122.25,122.85,6657429
TSLA,2022-04-14,122.85,123.80,120.47,121.42,6754552
TSLA,2022-04-15,121.42,122.72,119.75,121.05,6851675
TSLA,2022-04-18,121.05,122.70,118.49,120.14,6948798
TSLA,2022-04-19,120.14,122.14,116.67,118.67,7045921
TSLA,2022-04-20,118.67,119.27,117.69,118.29,7143044
TSLA,2022-04-21,118.29,119.24,116.42,117.37,7240167
TSLA,2022-04-22,117.37,118.67,114.61,115.91,7337290
TSLA,2022-04-25,115.91,117.56,113.89,115.54,7434413
TSLA,2022-04-26,115.54,117.54,112.64,114.64,7531536
TSLA,2022-04-27,114.64,115.24,112.62,113.22,7628659
TSLA,2022-04-28,113.22,114.17,111.95,112.90,7725782
TSLA,2022-04-29,112.90,114.20,110.76,112.06,7822905
TSLA,2022-05-02,112.06,113.71,109.06,110.71,7920028
TSLA,2022-05-03,110.71,112.71,108.47,110.47,8017151
TSLA,2022-05-04,110.47,111.07,109.13,109.73,8114274
TSLA,2022-05-05,109.73,110.68,107.53,108.48,8211397
TSLA,2022-05-06,108.48,109.78,107.06,108.36,8308520
TSLA,2022-05-09,108.36,110.01,106.08,107.73,8405643
TSLA,2022-05-10,107.73,109.73,104.62,106.62,8502766
TSLA,2022-05-11,106.62,107.23,106.02,106.63,8599889
TSLA,2022-05-12,106.63,107.58,105.21,106.16,8697012
TSLA,2022-05-13,106.16,107.46,103.90,105.20,8794135
TSLA,2022-05-16,105.20,107.03,103.55,105.38,8891258
TSLA,2022-05-17,105.38,107.38,103.07,105.07,8988381
TSLA,2022-05-18,105.07,105.67,103.69,104.29,2085504
TSLA,2022-05-19,104.29,105.60,103.34,104.65,2182627
TSLA,2022-05-20,104.65,105.95,103.23,104.53,2279750
TSLA,2022-05-23,104.53,106.18,102.29,103.94,2376873
TSLA,2022-05-24,103.94,106.49,101.94,104.49,2473996
TSLA,2022-05-25,104.49,105.16,103.89,104.56,2571119
TSLA,2022-05-26,104.56,105.51,103.22,104.17,2668242
TSLA,2022-05-27,104.17,106.21,102.87,104.91,2765365
TSLA,2022-05-30,104.91,106.84,103.26,105.19,2862488
TSLA,2022-05-31,105.19,107.19,102.99,104.99,2959611
TSLA,2022-06-01,104.99,106.53,104.39,105.93,3056734
TSLA,2022-06-02,105.93,107.34,104.98,106.39,3153857
TSLA,2022-06-03,106.39,107.69,105.08,106.38,3250980
TSLA,2022-06-06,106.38,109.15,104.73,107.50,3348103
TSLA,2022-06-07,107.50,110.14,105.50,108.14,3445226
TSLA,2022-06-08,108.14,108.90,107.54,108.30,3542349
TSLA,2022-06-09,108.30,110.54,107.35,109.59,3639472
TSLA,2022-06-10,109.59,111.69,108.29,110.39,3736595
TSLA,2022-06-13,110.39,112.34,108.74,110.69,3833718
TSLA,2022-06-14,110.69,114.12,108.69,112.12,3930841
TSLA,2022-06-15,112.12,113.65,111.52,113.05,4027964
TSLA,2022-06-16,113.05,114.43,112.10,113.48,4125087
TSLA,2022-06-17,113.48,116.32,112.18,115.02,4222210
TSLA,2022-06-20,115.02,117.69,113.37,116.04,4319333
TSLA,2022-06-21,116.04,118.55,114.04,116.55,4416456
TSLA,2022-06-22,116.55,118.76,115.95,118.16,4513579
TSLA,2022-06-23,118.16,120.20,117.21,119.25,4610702
TSLA,2022-06-24,119.25,121.10,117.95,119.80,4707825
TSLA,2022-06-27,119.80,123.09,118.15,121.44,4804948
TSLA,2022-06-28,121.44,124.54,119.44,122.54,4902071
TSLA,2022-06-29,122.54,123.70,121.94,123.10,4999194
TSLA,2022-06-30,123.10,125.68,122.15,124.73,5096317
TSLA,2022-07-01,124.73,127.10,123.43,125.80,5193440
TSLA,2022-07-04,125.80,127.96,124.15,126.31,5290563
TSLA,2022-07-05,126.31,129.88,124.31,127.88,5387686
TSLA,2022-07-06,127.88,129.49,127.28,128.89,5484809
TSLA,2022-07-07,128.89,130.26,127.94,129.31,5581932
TSLA,2022-07-08,129.31,132.08,128.01,130.78,5679055
TSLA,2022-07-11,130.78,133.32,129.13,131.67,5776178
TSLA,2022-07-12,131.67,133.96,129.67,131.96,5873301
TSLA,2022-07-13,131.96,133.89,131.36,133.29,5970424
TSLA,2022-07-14,133.29,134.96,132.34,134.01,6067547
TSLA,2022-07-15,134.01,135.44,132.71,134.14,6164670
TSLA,2022-07-18,134.14,136.93,132.49,135.28,6261793
TSLA,2022-07-19,135.28,137.81,133.28,135.81,6358916
TSLA,2022-07-20,135.81,136.41,135.13,135.73,6456039
TSLA,2022-07-21,135.73,137.61,134.78,136.66,6553162
TSLA,2022-07-22,136.66,138.26,135.36,136.96,6650285
TSLA,2022-07-25,136.96,138.61,134.99,136.64,6747408
TSLA,2022-07-26,136.64,139.32,134.64,137.32,6844531
TSLA,2022-07-27,137.32,137.97,136.72,137.37,6941654
TSLA,2022-07-28,137.37,138.32,135.85,136.80,7038777
TSLA,2022-07-29,136.80,138.51,135.50,137.21,7135900
TSLA,2022-08-01,137.21,138.86,135.34,136.99,7233023
TSLA,2022-08-02,136.99,138.99,134.14,136.14,7330146
TSLA,2022-08-03,136.14,136.87,135.54,136.27,7427269
TSLA,2022-08-04,136.27,137.22,134.83,135.78,7524392
TSLA,2022-08-05,135.78,137.08,133.34,134.64,7621515
TSLA,2022-08-08,134.64,136.29,132.85,134.50,7718638
TSLA,2022-08-09,134.50,136.50,131.72,133.72,7815761
TSLA,2022-08-10,133.72,134.32,131.72,132.32,7912884
TSLA,2022-08-11,132.32,133.27,130.95,131.90,8010007
TSLA,2022-08-12,131.90,133.20,129.55,130.85,8107130
AMZN,2021-01-04,132.00,134.00,129.97,131.97,2550124
AMZN,2021-01-05,131.97,133.67,131.37,133.07,2647247
AMZN,2021-01-06,133.07,134.63,132.12,133.68,2744370
AMZN,2021-01-07,133.68,135.10,132.38,133.80,2841493
AMZN,2021-01-08,133.80,135.45,131.78,133.43,2938616
AMZN,2021-01-11,133.43,136.19,131.43,134.19,3035739
AMZN,2021-01-12,134.19,135.06,133.59,134.46,3132862
AMZN,2021-01-13,134.46,135.41,133.29,134.24,3229985
AMZN,2021-01-14,134.24,135.54,132.22,133.52,3327108
AMZN,2021-01-15,133.52,135.17,130.66,132.31,3424231
AMZN,2021-01-18,132.31,134.31,130.24,132.24,3521354
AMZN,2021-01-19,132.24,132.84,131.08,131.68,3618477
AMZN,2021-01-20,131.68,132.63,129.68,130.63,3715600
AMZN,2021-01-21,130.63,131.93,127.81,129.11,3812723
AMZN,2021-01-22,129.11,130.76,127.07,128.72,3909846
AMZN,2021-01-25,128.72,130.72,125.86,127.86,4006969
AMZN,2021-01-26,127.86,128.46,125.93,126.53,4104092
AMZN,2021-01-27,126.53,127.48,123.79,124.74,4201215
AMZN,2021-01-28,124.74,126.04,121.18,122.48,4298338
AMZN,2021-01-29,122.48,124.13,119.74,121.39,4395461
AMZN,2021-02-01,121.39,123.39,117.84,119.84,4492584
AMZN,2021-02-02,119.84,120.44,117.25,117.85,4589707
AMZN,2021-02-03,117.85,118.80,114.48,115.43,4686830
AMZN,2021-02-04,115.43,116.73,112.89,114.19,4783953
AMZN,2021-02-05,114.19,115.84,110.88,112.53,4881076
AMZN,2021-02-08,112.53,114.53,108.44,110.44,4978199
AMZN,2021-02-09,110.44,111.04,107.35,107.95,5075322
AMZN,2021-02-10,107.95,108.90,104.10,105.05,5172445
AMZN,2021-02-11,105.05,106.35,102.07,103.37,5269568
AMZN,2021-02-12,103.37,105.02,99.66,101.31,5366691
AMZN,2021-02-15,101.31,103.31,96.86,98.86,5463814
AMZN,2021-02-16,98.86,99.46,95.43,96.03,5560937
AMZN,2021-02-17,96.03,96.98,93.51,94.46,5658060
AMZN,2021-02-18,94.46,95.76,91.24,92.54,5755183
AMZN,2021-02-19,92.54,94.19,88.60,90.25,5852306
AMZN,2021-02-22,90.25,92.25,85.63,87.63,5949429
AMZN,2021-02-23,87.63,88.23,84.07,84.67,6046552
AMZN,2021-02-24,84.67,85.62,82.05,83.00,6143675
AMZN,2021-02-25,83.00,84.30,79.71,81.01,6240798
AMZN,2021-02-26,81.01,82.66,77.05,78.70,6337921
AMZN,2021-03-01,78.70,80.70,74.09,76.09,6435044
AMZN,2021-03-02,76.09,76.69,74.20,74.80,6532167
AMZN,2021-03-03,74.80,75.75,72.26,73.21,6629290
AMZN,2021-03-04,73.21,74.51,70.04,71.34,6726413
AMZN,2021-03-05,71.34,72.99,67.53,69.18,6823536
AMZN,2021-03-08,69.18,71.18,64.75,66.75,6920659
AMZN,2021-03-09,66.75,67.35,65.07,65.67,7017782
AMZN,2021-03-10,65.67,66.62,63.38,64.33,7114905
AMZN,2021-03-11,64.33,65.63,61.42,62.72,7212028
AMZN,2021-03-12,62.72,64.37,59.22,60.87,7309151
AMZN,2021-03-15,60.87,62.87,58.38,60.38,7406274
AMZN,2021-03-16,60.38,60.98,59.04,59.64,7503397
AMZN,2021-03-17,59.64,60.59,57.71,58.66,7600520
AMZN,2021-03-18,58.66,59.96,56.14,57.44,7697643
AMZN,2021-03-19,57.44,59.09,54.33,55.98,7794766
AMZN,2021-03-22,55.98,57.98,53.91,55.91,7891889
AMZN,2021-03-23,55.91,56.51,55.00,55.60,7989012
AMZN,2021-03-24,55.60,56.55,54.11,55.06,8086135
AMZN,2021-03-25,55.06,56.36,52.99,54.29,8183258
AMZN,2021-03-26,54.29,56.56,52.64,54.91,8280381
AMZN,2021-03-29,54.91,57.29,52.91,55.29,8377504
AMZN,2021-03-30,55.29,56.04,54.69,55.44,8474627
AMZN,2021-03-31,55.44,56.39,54.41,55.36,8571750
AMZN,2021-04-01,55.36,56.66,53.75,55.05,8668873
